Injury Severity,Latitude,Longitude
No Injury,39.07644,-76.971855
No Injury,39.10379833,-77.13461833
No Injury,39.11518112,-77.21575901
No Injury,39.23361167,-77.28287667
No Injury,39.12237667,-77.17730333
Minor Injury,38.99018858,-77.02383488
Minor Injury,39.05602167,-76.95490833
Minor Injury,39.1329215,-76.9183165
No Injury,39.09978467,-77.18471683
Minor Injury,39.14349167,-77.22304667
No Injury,39.16203833,-77.28343667
No Injury,39.05815833,-77.07112833
No Injury,39.04,-77.05499167
Minor Injury,39.08752,-77.17647833
Minor Injury,39.03580167,-77.026365
No Injury,39.06316952,-77.12795556
Minor Injury,38.99195833,-77.03624667
No Injury,39.12453387,-77.1643424
No Injury,39.064163,-76.997486
Minor Injury,39.12068333,-77.03363
No Injury,39.198995,-77.02418167
No Injury,39.05037667,-77.126075
No Injury,39.1700043,-77.17678919
No Injury,39.19251167,-77.24271
No Injury,39.02714833,-77.13236833
No Injury,39.048325,-77.06636
No Injury,39.05663667,-77.16698167
No Injury,39.19227013,-77.24277288
No Injury,38.99442167,-77.02698333
No Injury,39.03137555,-77.07494706
No Injury,39.068685,-77.01561333
Minor Injury,39.05289667,-77.07703
No Injury,39.03086,-77.005035
No Injury,39.17052667,-77.20851
Minor Injury,39.02469333,-77.12457833
No Injury,39.15904683,-77.16048874
No Injury,39.0536,-77.050885
No Injury,39.01465833,-77.09969
No Injury,39.14871063,-77.27666795
No Injury,39.01509912,-76.97783232
Minor Injury,39.07667667,-77.14074333
No Injury,39.159925,-77.191515
No Injury,39.148155,-77.20741167
No Injury,39.05813667,-76.94308833
No Injury,38.98731117,-77.02678017
No Injury,38.99157667,-77.15743667
No Injury,39.09297167,-77.12255
No Injury,39.04591333,-76.978405
No Injury,39.05496335,-77.11829539
No Injury,39.01788667,-76.99217333
Minor Injury,39.19476,-77.16022167
No Injury,39.12827,-77.14932
Minor Injury,39.04744167,-77.109255
No Injury,39.12884333,-77.16714
Minor Injury,39.01700167,-77.11997167
Minor Injury,39.09135,-77.15371
No Injury,39.12261833,-77.23861
No Injury,38.98521667,-77.11515
Minor Injury,39.157905,-77.19231167
No Injury,39.03125333,-77.19960333
Minor Injury,39.05535333,-76.95561833
No Injury,39.12427667,-77.15420833
Minor Injury,39.04787789,-77.19015665
Minor Injury,39.17078833,-77.23533333
No Injury,39.21666,-77.27802167
No Injury,39.24650833,-77.30209
No Injury,39.15556167,-77.20843333
No Injury,39.0583148,-77.04917639
No Injury,39.12343333,-77.23239333
Minor Injury,39.04487167,-77.10639833
No Injury,39.01597333,-77.09678333
No Injury,39.18712961,-77.3118639
No Injury,39.03987833,-77.05519
No Injury,39.140635,-77.213825
No Injury,39.00034333,-77.10963
No Injury,39.02338055,-77.06256196
Minor Injury,39.14203,-77.20082667
No Injury,39.11518667,-77.21195
No Injury,39.0666807,-77.1284759
No Injury,39.08455833,-77.10441333
No Injury,39.15508333,-77.21529833
No Injury,39.146,-77.20334
No Injury,39.17516219,-77.25361705
Minor Injury,39.00290183,-77.00555733
No Injury,39.149255,-77.19052333
No Injury,38.99239526,-76.99234173
No Injury,39.08558167,-76.99726667
Minor Injury,39.05283167,-77.05085333
No Injury,38.982565,-77.136375
Minor Injury,39.04099833,-77.05167
No Injury,38.99038663,-77.01790452
No Injury,39.07245833,-77.06454167
No Injury,39.002056,-77.180817
No Injury,39.01385167,-77.09916833
No Injury,39.07916628,-77.08712362
No Injury,38.99973667,-76.99430833
No Injury,39.057655,-77.10752333
No Injury,39.01388667,-77.08992167
No Injury,39.04852468,-77.06913337
No Injury,39.02558515,-76.98061109
No Injury,39.15891833,-77.274945
Minor Injury,39.12430914,-77.11550474
Serious Injury,39.10745333,-77.18921333
No Injury,39.09285667,-77.08584
No Injury,39.12597833,-77.07249333
No Injury,39.15919167,-77.275415
No Injury,39.05958735,-77.20637798
No Injury,39.09586,-76.93794833
No Injury,39.04421833,-77.06309
Minor Injury,39.06538667,-76.97904667
Minor Injury,39.00390167,-77.07731333
No Injury,39.03992,-77.05631333
No Injury,39.06552167,-77.00060667
No Injury,39.10455167,-77.15735167
No Injury,39.14270667,-77.193425
No Injury,39.1756,-77.27199333
Minor Injury,39.06151,-77.1237
No Injury,39.05758375,-77.14050293
No Injury,38.99113833,-77.09668333
No Injury,39.20285333,-77.25195
No Injury,39.08353863,-77.14712262
No Injury,39.06575815,-77.07447633
No Injury,39.13316167,-77.24461167
No Injury,39.042925,-77.17274833
No Injury,39.26160783,-77.2219985
No Injury,39.01963381,-77.01314092
No Injury,39.09181,-77.15341217
No Injury,39.02305027,-76.97797716
No Injury,39.04794333,-77.162
No Injury,38.99088283,-77.07624333
Minor Injury,38.99995833,-77.07782667
No Injury,39.087575,-77.15017167
No Injury,39.14688333,-77.146205
No Injury,39.15288167,-77.21162
No Injury,39.00883667,-76.998895
No Injury,39.011445,-77.04147167
No Injury,39.10958,-76.93527333
No Injury,39.05562667,-77.149075
Minor Injury,38.99261311,-76.99151158
Minor Injury,39.10971667,-76.996795
No Injury,39.18048833,-77.27580667
Serious Injury,39.06713596,-77.07492446
No Injury,39.15948667,-77.21856667
No Injury,39.14106667,-77.20222833
No Injury,39.02252833,-77.1623
No Injury,39.07493333,-77.11876
Minor Injury,39.18978713,-77.15173969
No Injury,39.11149167,-76.99536333
Minor Injury,39.15274167,-77.067275
No Injury,39.05175175,-77.07455277
No Injury,39.0406363,-77.05680728
Minor Injury,39.01862167,-77.10834667
No Injury,39.01455667,-77.099825
No Injury,39.14124333,-77.152645
Minor Injury,39.04781667,-77.11963333
No Injury,38.99296863,-76.990863
No Injury,39.24981333,-77.30012833
No Injury,38.95189833,-77.102355
No Injury,39.15376167,-77.20903333
No Injury,39.19554667,-77.26758
No Injury,39.19836124,-77.26843625
Minor Injury,39.17747467,-77.271244
Minor Injury,39.07654,-77.001225
Minor Injury,39.08582,-77.17059
No Injury,39.09110167,-77.04477667
No Injury,38.99814167,-77.10965167
No Injury,39.01456167,-77.004335
No Injury,39.05983833,-76.96292167
Minor Injury,39.092085,-77.014905
Minor Injury,39.06646,-77.03049
No Injury,39.06012733,-77.12308183
No Injury,39.114605,-76.92955667
Minor Injury,39.18294667,-77.27075833
No Injury,39.08064667,-77.14532
No Injury,39.1510365,-77.06226717
No Injury,39.00669333,-77.038975
Minor Injury,39.18793833,-77.18741167
No Injury,39.12744167,-76.92253167
No Injury,39.12026833,-77.034005
No Injury,39.06744667,-77.20261167
No Injury,39.07895,-77.14186667
No Injury,38.989445,-77.02384167
No Injury,38.99073333,-77.09663667
Minor Injury,39.15936833,-77.160155
No Injury,39.137159,-77.0691146
No Injury,39.19393,-77.24387333
No Injury,39.03062,-77.10561667
No Injury,38.98212833,-77.07768667
No Injury,39.05878341,-77.1189487
No Injury,39.13048333,-77.16852667
No Injury,39.08375333,-77.07751333
No Injury,39.01862167,-77.10834667
No Injury,39.13664333,-77.12038167
No Injury,39.00903167,-77.04352333
No Injury,38.9832622,-77.015505
Minor Injury,39.22201394,-77.25702882
No Injury,38.99658224,-77.03644395
Minor Injury,39.02244333,-76.97792833
Minor Injury,39.0005845,-77.13584661
No Injury,39.09864833,-77.13207333
Minor Injury,39.160115,-77.14447833
Minor Injury,39.21933667,-77.09875833
Minor Injury,39.229195,-77.28966833
No Injury,38.99545761,-77.03846499
Minor Injury,39.149695,-77.21528667
No Injury,39.02225667,-77.13429
Minor Injury,39.18937167,-77.25084
No Injury,39.183015,-77.26374
No Injury,39.23363,-77.23792167
No Injury,39.17614667,-77.18991167
No Injury,39.01734667,-76.97721
No Injury,39.13554041,-77.12107569
No Injury,39.16251167,-77.21521833
No Injury,39.01862167,-77.10834667
No Injury,39.04702833,-77.05193667
Minor Injury,39.16760667,-77.18975667
No Injury,39.15728,-77.20529
No Injury,39.083215,-77.07877833
No Injury,39.07987,-77.14445833
No Injury,39.12078,-77.033855
No Injury,39.12103833,-77.01448
No Injury,39.02201045,-77.10588098
No Injury,39.01787667,-77.120515
No Injury,39.02496133,-77.125543
No Injury,39.27487833,-77.20419167
No Injury,39.01136237,-77.2180067
No Injury,39.14619633,-77.05104233
No Injury,39.12348514,-77.17885718
No Injury,38.986485,-77.026485
No Injury,39.04916677,-77.11421996
No Injury,39.08721167,-77.07962333
Minor Injury,39.04482667,-77.12004667
No Injury,39.00660309,-77.11168729
No Injury,39.01752488,-77.0395875
No Injury,39.06575333,-76.97805333
Minor Injury,38.990825,-77.02303833
No Injury,39.12885833,-77.16782833
No Injury,39.18110167,-77.26212667
Minor Injury,39.09052549,-77.0796597
No Injury,39.156805,-77.15726333
No Injury,39.10373547,-77.19067959
No Injury,39.10847833,-77.21214167
No Injury,39.09185167,-77.06944667
No Injury,39.10240739,-76.93428397
No Injury,38.97733833,-77.08451167
No Injury,39.03994,-76.99042167
No Injury,39.115949,-77.16700583
No Injury,39.05136667,-77.063235
No Injury,39.01591333,-77.10014167
No Injury,39.19651749,-77.26537585
No Injury,39.036435,-77.05056
Minor Injury,39.01357833,-77.03714667
No Injury,38.985065,-77.09344167
No Injury,39.14575667,-77.220075
Minor Injury,39.25822167,-77.147495
No Injury,39.05335167,-77.131995
No Injury,39.08895,-77.15146
No Injury,39.24694333,-77.26193667
No Injury,38.98345167,-77.09292
No Injury,39.00490167,-77.022585
Minor Injury,39.04950167,-77.051945
No Injury,39.012035,-77.09805167
No Injury,38.99028667,-77.02380833
No Injury,39.24691333,-77.349905
No Injury,39.011695,-77.09786667
No Injury,39.02787,-77.07457
Minor Injury,39.08266,-77.14654
No Injury,39.14018,-77.20499833
No Injury,39.18524606,-77.15083212
Serious Injury,39.16491333,-77.22739
Minor Injury,39.03334833,-76.98592
No Injury,39.05697333,-77.12666333
No Injury,38.927782,-76.938972
No Injury,39.18097,-77.26231333
No Injury,39.00667667,-76.99790667
Minor Injury,39.15272039,-77.21208036
Serious Injury,39.14524833,-77.00562
No Injury,39.15662167,-77.26581833
No Injury,39.13989886,-77.13384435
No Injury,39.09318083,-77.14364617
No Injury,38.97717641,-77.09153652
No Injury,39.28370167,-77.20228
Minor Injury,39.02311333,-77.13234333
No Injury,39.00963333,-77.04403167
No Injury,38.98690167,-77.02655667
No Injury,39.14104772,-77.15199687
Minor Injury,39.09692833,-77.19457833
No Injury,38.99828167,-77.06589833
No Injury,39.10629833,-77.23345833
No Injury,39.04882,-77.052015
Minor Injury,39.05625701,-77.1193859
No Injury,39.07469667,-77.16409667
No Injury,39.06258222,-77.04854608
No Injury,39.126515,-77.072095
No Injury,39.04430333,-77.063375
Minor Injury,39.06519317,-77.12696483
No Injury,39.00898017,-77.00819492
No Injury,39.05754833,-77.07712
No Injury,39.12103805,-77.23676205
No Injury,38.99965,-77.027775
No Injury,39.076455,-77.00180167
No Injury,39.14240667,-77.22046833
No Injury,38.974175,-77.12369
No Injury,39.0594,-77.121975
No Injury,39.19194,-77.245215
No Injury,39.058825,-77.1216672
No Injury,38.99469833,-77.07713
No Injury,39.25779333,-77.221645
No Injury,39.1500556,-77.14554122
No Injury,38.97883617,-77.09910035
No Injury,39.14512833,-77.15000333
No Injury,39.14494333,-77.202735
No Injury,39.06863333,-77.07557667
No Injury,39.14459782,-77.23829944
No Injury,39.057735,-77.05333667
No Injury,39.076245,-77.06942667
No Injury,39.08247263,-77.15114594
Minor Injury,39.01143948,-76.97904468
No Injury,39.06502333,-77.00002333
Minor Injury,39.02355667,-77.10718
No Injury,39.08375,-77.153495
No Injury,39.2492293,-77.29990125
No Injury,39.08888814,-77.17847899
No Injury,39.05551761,-76.95734024
No Injury,39.17843649,-77.24191591
No Injury,39.14568333,-77.20372833
No Injury,39.017215,-77.21020333
No Injury,39.08253093,-77.0769453
No Injury,39.01419333,-77.05767667
Minor Injury,38.89625936,-77.01791671
No Injury,39.15135117,-77.28878817
No Injury,39.11953333,-77.265645
No Injury,39.16539333,-77.15042833
No Injury,39.05755145,-77.07979847
Minor Injury,39.15985333,-77.21621
No Injury,39.10956721,-77.07610309
No Injury,39.177895,-77.26858667
No Injury,39.17985293,-77.15363503
No Injury,39.0153575,-76.9779249
No Injury,39.04220833,-77.05197
No Injury,39.04093667,-77.057405
Minor Injury,39.13445333,-77.06987667
No Injury,39.17454833,-77.20482833
No Injury,39.17559667,-77.26581333
No Injury,39.05872833,-77.11851167
No Injury,39.1528062,-77.008034
No Injury,39.09950833,-77.10006167
Minor Injury,39.21980301,-77.09400415
No Injury,39.18136833,-77.27640333
No Injury,39.20857667,-77.24127
No Injury,39.15337,-77.277805
No Injury,38.999455,-76.99619167
No Injury,39.150115,-77.20887667
No Injury,38.99612259,-77.02810228
No Injury,39.049449,-77.114491
No Injury,39.11751667,-77.169305
No Injury,39.15638833,-77.20271833
No Injury,39.19192765,-77.24348366
No Injury,38.98514954,-77.14067459
No Injury,39.09049634,-77.04775214
No Injury,39.096887,-77.1352875
No Injury,38.98807667,-77.08128833
No Injury,39.10364667,-76.93337833
No Injury,38.98890833,-77.076955
No Injury,39.14497333,-77.15005833
No Injury,38.99279333,-76.99144667
No Injury,39.01389667,-77.01666833
No Injury,39.05074333,-77.11475
No Injury,39.05393833,-76.99460667
No Injury,39.19618783,-77.22163533
No Injury,39.07356333,-77.11178833
No Injury,38.9933828,-77.02666805
No Injury,38.99990913,-77.0258224
No Injury,38.99943,-77.01710667
Minor Injury,39.17777333,-77.243025
No Injury,39.00638292,-77.0976564
No Injury,39.14025167,-77.20530667
Minor Injury,39.08336333,-76.95197333
No Injury,39.0334,-77.02371667
No Injury,39.0052754,-77.02285185
No Injury,39.02765667,-77.07628167
No Injury,38.991035,-77.09803833
No Injury,39.18463613,-77.31381616
No Injury,39.154183,-77.252865
Minor Injury,39.15941843,-77.21936985
No Injury,39.07682593,-77.12266088
No Injury,39.42286,-77.45491167
No Injury,38.99949167,-77.076895
Minor Injury,39.00475167,-77.11064667
Minor Injury,39.01574333,-77.04011667
No Injury,39.081186,-77.14571117
No Injury,38.99230458,-77.07604408
No Injury,39.009915,-76.99965167
Minor Injury,38.99989333,-77.03242
Minor Injury,38.97818874,-77.09688619
No Injury,39.03677381,-77.05099523
No Injury,39.28443833,-77.21017667
No Injury,38.97288317,-77.12160233
Minor Injury,39.15485333,-77.14236
No Injury,39.069835,-77.170085
Minor Injury,39.199995,-77.24528
No Injury,39.07913833,-77.08699667
No Injury,39.11808333,-76.97492667
No Injury,39.09606333,-77.109765
No Injury,39.00428833,-77.09742667
Minor Injury,38.99995833,-77.07782667
No Injury,39.06992673,-77.169967
No Injury,39.06912,-77.04589
No Injury,38.99954167,-77.03165333
No Injury,39.29304254,-77.22853303
No Injury,39.06671833,-77.12826333
No Injury,39.150605,-77.20415167
No Injury,39.07950933,-77.136312
Minor Injury,39.15435167,-77.20922667
No Injury,39.10464667,-77.157275
Minor Injury,39.15491523,-77.21520782
No Injury,39.06996,-77.17018667
No Injury,39.079065,-77.134085
Minor Injury,39.14626649,-77.3585169
No Injury,39.05601667,-77.05006333
No Injury,39.06516367,-77.000006
No Injury,38.98884663,-77.09616515
No Injury,39.006625,-77.097535
No Injury,39.059285,-77.05495833
No Injury,39.00166033,-77.121319
No Injury,39.25599722,-77.22107781
Minor Injury,39.11555367,-77.16602367
No Injury,39.15356,-77.25452
No Injury,39.05316,-76.963005
Minor Injury,39.05839667,-77.04813167
No Injury,39.01174333,-77.00349833
No Injury,38.97532167,-76.99471667
No Injury,39.18995333,-77.21997833
Minor Injury,39.28760333,-77.207195
Serious Injury,39.17838333,-77.23832167
No Injury,39.012055,-77.063805
Minor Injury,39.014385,-77.21480667
No Injury,38.98668457,-77.02149152
No Injury,39.16959333,-77.18380333
No Injury,39.00122,-76.99565167
Minor Injury,39.08264024,-77.21698411
No Injury,39.17789018,-77.26171732
Minor Injury,39.08452133,-76.94062471
Minor Injury,39.09112296,-77.20443204
No Injury,39.13718,-77.06909833
No Injury,39.0789975,-77.13831217
Minor Injury,39.191915,-77.12318667
No Injury,39.05276718,-77.10648984
No Injury,39.01260833,-77.04179
No Injury,39.0726,-77.07781
No Injury,39.28516167,-77.31434833
No Injury,39.08277387,-76.94813582
No Injury,39.06881628,-77.01497823
No Injury,39.05635833,-77.08239167
Minor Injury,39.05596667,-77.082835
No Injury,39.20356,-77.241925
No Injury,38.953,-77.338
No Injury,39.04883557,-77.1629262
No Injury,39.07704,-77.13931167
No Injury,39.01554167,-77.005125
No Injury,39.04128,-76.99121167
Minor Injury,39.1146,-77.1856
No Injury,39.08063667,-77.00165167
No Injury,39.109555,-77.15975
No Injury,38.98826849,-77.12756395
No Injury,38.96195,-77.08642333
No Injury,38.98106197,-77.01050028
No Injury,39.05158512,-77.0545435
No Injury,39.03011917,-77.13492393
No Injury,39.15085833,-77.21091833
No Injury,39.04227833,-77.05202333
No Injury,39.02903,-77.00756
Minor Injury,39.13612833,-77.04487
No Injury,39.12029667,-77.18038667
No Injury,39.14559667,-77.21986167
No Injury,39.08027833,-76.94713667
No Injury,39.04710247,-77.05210805
No Injury,39.011265,-77.04073333
No Injury,39.09347167,-77.19736667
No Injury,39.03250333,-77.19615667
No Injury,39.401535,-77.43880833
No Injury,39.10009278,-77.18192697
No Injury,39.01604833,-77.00526667
No Injury,39.11547,-77.31184
No Injury,39.106745,-77.1587
No Injury,39.17757309,-77.24880919
No Injury,39.06939667,-77.13087
No Injury,39.03981167,-77.04305667
No Injury,39.15075833,-77.06924333
No Injury,38.99980908,-77.07704186
Minor Injury,39.12892167,-77.23792
No Injury,39.003635,-77.18419667
No Injury,39.05295672,-77.07692251
Minor Injury,39.05618667,-77.17924
No Injury,39.05596667,-77.082835
No Injury,39.15789667,-77.20396167
No Injury,39.201555,-77.25314833
No Injury,39.11818667,-77.25251
No Injury,39.19055833,-77.25781667
No Injury,39.20144833,-77.25460167
No Injury,39.15940833,-77.29588
Minor Injury,39.02651333,-77.06643667
No Injury,38.998665,-77.001305
No Injury,39.140925,-77.21103333
Minor Injury,39.0327,-77.074715
No Injury,39.21480667,-77.378865
No Injury,39.22121333,-77.05956333
No Injury,39.09769484,-77.13655472
No Injury,39.12137932,-77.19812751
Minor Injury,39.09692833,-77.19457833
Minor Injury,39.19322,-77.27040667
No Injury,39.06719,-77.149712
No Injury,39.15035907,-77.19111085
No Injury,39.03383513,-77.07498059
No Injury,39.05776167,-77.126235
No Injury,39.074185,-77.13541167
No Injury,39.2052,-77.18666167
No Injury,38.99536167,-77.02443
Minor Injury,38.98884349,-77.09621169
No Injury,39.04386,-77.17957
No Injury,39.04114,-77.05163833
No Injury,39.04062,-77.04551
No Injury,38.9833148,-77.09358037
No Injury,39.15461667,-77.256885
Minor Injury,39.04863167,-77.12258
Minor Injury,39.09867667,-77.15403667
Minor Injury,39.20019,-77.25858667
No Injury,39.01693333,-77.024885
No Injury,39.11781987,-77.25295052
No Injury,39.10868667,-77.18200333
No Injury,38.99696167,-77.096625
Minor Injury,39.09138,-77.06243
No Injury,39.067615,-77.10205333
No Injury,39.06475167,-77.04851833
